Season,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,W_H,D_H,L_H,GF_H,GA_H,GD_H,W_A,D_A,L_A,GF_A,GA_A,GD_A
2012,26,5,1.0,0.0,H,2.02,3.38,4.21,2.06,3.56,4.5,1.88,3.38,3.95,6,2,9,23,29,-6,3,7,7,14,22,-8
2012,33,29,3.0,0.0,H,1.63,4.26,5.67,1.65,4.26,5.8,1.59,3.77,5.34,8,1,8,24,23,1,5,5,7,19,22,-3
2012,3,6,3.0,2.0,H,1.78,3.9,4.84,1.81,3.9,4.94,1.75,3.46,4.45,12,3,1,28,9,19,8,3,6,28,21,7
2012,12,14,4.0,0.0,H,1.89,3.63,4.51,2.0,3.68,4.54,1.88,3.45,3.83,4,4,9,26,34,-8,8,3,6,22,21,1
2012,21,16,4.0,0.0,H,1.42,4.7,9.46,1.45,4.78,9.46,1.4,4.26,7.5,10,1,6,24,16,8,2,5,10,15,28,-13
2012,32,11,3.0,2.0,H,2.27,3.36,3.46,2.34,3.36,3.6,2.21,3.2,3.14,4,8,5,18,20,-2,6,6,5,17,15,2
2012,2,27,2.0,1.0,H,2.7,3.52,2.7,2.7,3.59,2.82,2.5,3.23,2.67,2,6,9,17,31,-14,4,4,9,16,19,-3
2012,17,35,1.0,0.0,H,2.95,3.17,2.7,2.96,3.21,2.71,2.76,3.1,2.5,6,4,6,20,22,-2,10,5,2,24,14,10
2012,30,22,1.0,1.0,D,3.24,3.35,2.38,3.24,3.35,2.48,3.11,3.17,2.44,5,6,6,15,18,-3,8,6,3,21,13,8
2012,27,32,1.0,2.0,A,2.52,3.55,2.88,2.7,3.55,2.88,2.46,3.26,2.7,4,4,10,17,21,-4,5,8,5,21,22,-1
2012,35,18,1.0,2.0,A,3.32,3.37,2.34,3.5,3.4,2.45,3.0,3.17,2.32,10,5,3,24,15,9,11,6,1,29,10,19
2012,29,30,2.0,1.0,H,2.64,3.24,2.96,2.64,3.3,3.2,2.4,3.17,2.87,5,5,8,19,25,-6,5,7,6,16,19,-3
2012,6,17,0.0,0.0,D,2.52,3.29,3.08,2.52,3.32,3.3,2.29,3.21,3.02,8,3,7,30,24,6,7,4,6,21,22,-1
2012,11,33,1.0,2.0,A,2.22,3.54,3.42,2.31,3.54,3.42,2.21,3.26,3.11,6,6,6,19,18,1,9,1,8,27,23,4
2012,16,12,3.0,1.0,H,3.03,3.42,2.48,3.13,3.43,2.6,2.71,3.24,2.48,2,5,11,15,32,-17,5,4,9,30,34,-4
2012,22,21,0.0,1.0,A,2.33,3.35,3.35,2.4,3.35,3.5,2.21,3.21,3.15,8,7,3,22,14,8,11,1,6,28,16,12
2012,5,2,1.0,1.0,D,2.06,3.62,3.79,2.2,3.62,4.0,2.05,3.27,3.51,3,7,8,14,23,-9,3,6,9,19,32,-13
2012,14,3,2.0,2.0,D,3.22,3.37,2.39,3.6,3.4,2.39,3.2,3.23,2.18,8,3,7,22,25,-3,13,3,1,31,11,20
2012,34,26,0.0,0.0,D,2.52,3.52,2.88,2.75,3.52,2.9,2.47,3.22,2.72,3,5,10,13,26,-13,7,2,9,24,29,-5
2012,12,22,1.0,0.0,H,2.64,3.22,2.98,2.9,3.26,2.98,2.55,3.16,2.69,5,4,10,31,37,-6,8,7,4,22,15,7
2012,32,5,1.0,3.0,A,1.34,5.3,10.72,1.45,5.3,11.0,1.34,4.6,8.84,6,8,5,23,23,0,3,8,8,15,24,-9
2012,3,29,2.0,2.0,D,1.41,4.82,9.26,1.41,4.86,9.69,1.38,4.39,7.86,13,4,1,33,13,20,6,5,8,21,26,-5
2012,26,16,3.0,2.0,H,1.78,3.75,5.12,1.8,3.8,5.7,1.74,3.49,4.55,7,3,9,24,29,-5,3,5,11,18,33,-15
2012,30,27,3.0,0.0,H,2.9,3.18,2.73,3.0,3.25,2.78,2.75,3.1,2.53,5,7,7,17,21,-4,4,4,11,18,23,-5
2012,2,14,0.0,2.0,A,2.29,3.48,3.31,2.4,3.5,3.35,2.25,3.29,3.01,3,7,9,20,33,-13,8,4,7,24,27,-3
2012,18,11,1.0,1.0,D,2.14,3.39,3.76,2.19,3.4,4.09,2.07,3.23,3.48,12,6,1,31,11,20,6,6,7,20,20,0
2012,21,35,2.0,0.0,H,1.85,3.61,4.82,1.89,3.61,5.2,1.8,3.4,4.33,12,1,6,29,16,13,10,5,4,25,17,8
2012,17,34,1.0,1.0,D,1.57,4.19,6.72,1.6,4.34,7.7,1.5,3.91,6.34,7,5,6,21,22,-1,3,6,10,13,26,-13
2012,33,6,4.0,0.0,H,1.68,4.13,5.37,1.83,4.13,5.37,1.68,3.71,4.64,10,1,8,29,24,5,8,4,7,30,24,6
2012,16,18,2.0,2.0,D,3.09,3.43,2.44,3.45,3.45,2.46,3.05,3.18,2.29,3,5,12,20,36,-16,12,7,1,32,12,20
2012,27,21,0.0,0.0,D,2.5,3.43,2.99,2.72,3.43,2.99,2.46,3.16,2.8,4,4,12,18,26,-8,13,1,6,31,16,15
2012,35,30,2.0,0.0,H,1.7,3.92,5.51,1.7,4.0,6.4,1.64,3.61,5.18,10,5,5,25,19,6,6,7,7,20,21,-1
2012,5,33,1.0,0.0,H,2.97,3.37,2.54,3.1,3.37,2.54,2.85,3.17,2.4,4,8,8,18,25,-7,11,1,8,33,24,9
2012,11,3,1.0,0.0,H,2.21,3.45,3.53,2.4,3.45,3.6,2.24,3.22,3.08,6,7,7,21,21,0,13,5,1,35,15,20
2012,22,17,4.0,1.0,H,1.68,3.93,5.7,1.75,4.0,6.4,1.65,3.61,5.07,8,7,5,22,16,6,7,6,6,22,23,-1
2012,34,32,2.0,1.0,H,2.39,3.25,3.32,2.6,3.4,3.32,2.43,3.15,2.82,3,7,10,14,27,-13,6,8,6,24,26,-2
2012,6,12,2.0,0.0,H,1.93,3.77,4.15,1.98,3.8,4.5,1.88,3.4,3.94,8,4,8,30,28,2,6,4,10,32,37,-5
2012,14,26,3.0,0.0,H,1.63,4.05,6.09,1.63,4.34,6.8,1.56,3.8,5.67,9,4,7,26,27,-1,8,3,9,27,31,-4
2012,29,2,3.0,1.0,H,2.14,3.49,3.66,2.15,3.5,4.34,2.0,3.29,3.59,6,6,8,23,28,-5,3,7,10,20,35,-15
2012,5,3,0.0,0.0,D,2.89,3.34,2.62,3.05,3.37,2.66,2.87,3.15,2.41,5,8,8,19,25,-6,13,5,2,35,16,19
2012,17,29,0.0,1.0,A,2.14,3.62,3.5,2.16,3.62,3.8,2.02,3.33,3.48,7,6,7,23,27,-4,7,6,8,26,29,-3
2012,26,35,1.0,1.0,D,2.34,3.41,3.28,2.5,3.5,3.29,2.35,3.23,2.89,8,3,10,27,34,-7,11,5,5,27,19,8
2012,30,12,3.0,0.0,H,1.98,3.63,4.08,2.04,3.63,4.08,1.96,3.37,3.63,6,7,8,20,23,-3,6,4,11,32,39,-7
2012,21,2,2.0,1.0,H,1.43,4.69,8.94,1.45,4.9,10.5,1.38,4.36,8.09,13,2,6,31,16,15,3,7,11,21,38,-17
2012,14,6,1.0,3.0,A,1.94,3.76,4.09,2.04,3.76,4.22,1.9,3.42,3.8,10,4,7,29,27,2,9,4,8,32,28,4
2012,16,11,1.0,0.0,H,2.73,3.33,2.78,2.79,3.34,2.9,2.54,3.17,2.68,3,6,12,22,38,-16,7,7,7,22,21,1
2012,33,22,1.0,1.0,D,1.95,3.65,4.13,1.97,3.65,4.59,1.82,3.44,4.15,11,1,9,33,25,8,9,7,5,26,17,9
2012,18,32,3.0,1.0,H,1.74,3.74,5.38,1.75,3.95,5.68,1.65,3.62,4.98,12,8,1,34,14,20,6,8,7,25,28,-3
2012,27,34,3.0,1.0,H,1.6,4.15,6.3,1.65,4.2,7.0,1.53,3.8,6.09,4,5,12,18,26,-8,4,7,10,16,28,-12
2012,12,17,3.0,0.0,H,1.68,4.11,5.35,1.75,4.11,5.35,1.71,3.62,4.63,6,4,12,32,42,-10,7,6,8,23,28,-5
2012,29,16,2.0,2.0,D,1.84,3.79,4.61,1.84,4.09,5.0,1.76,3.54,4.32,8,6,8,27,29,-2,4,6,12,23,38,-15
2012,11,21,3.0,1.0,H,2.7,3.32,2.81,2.76,3.35,2.95,2.48,3.15,2.77,7,7,8,22,22,0,14,2,6,33,17,16
2012,6,26,3.0,1.0,H,1.67,3.96,5.78,1.73,4.2,5.78,1.65,3.67,5.0,10,4,8,35,29,6,8,4,10,28,35,-7
2012,22,18,0.0,1.0,A,2.5,3.32,3.06,2.78,3.32,3.06,2.53,3.17,2.7,9,8,5,27,18,9,13,8,1,37,15,22
2012,32,33,0.0,0.0,D,3.21,3.34,2.41,3.3,3.48,2.41,3.05,3.25,2.25,6,8,8,26,31,-5,11,2,9,34,26,8
2012,2,30,1.0,1.0,D,2.5,3.46,2.97,2.6,3.46,3.1,2.32,3.23,2.93,3,7,12,22,40,-18,7,7,8,23,23,0
2012,3,27,3.0,0.0,H,1.68,3.92,5.7,1.68,4.2,6.5,1.57,3.74,5.72,13,6,2,35,16,19,5,5,12,21,27,-6
2012,34,14,2.0,1.0,H,2.54,3.46,2.91,2.76,3.46,2.91,2.54,3.17,2.68,4,7,11,17,31,-14,10,4,8,30,30,0
2012,35,5,0.0,4.0,A,1.67,3.96,5.73,1.67,4.2,6.7,1.57,3.74,5.68,11,6,5,28,20,8,5,9,8,19,25,-6
2012,11,29,1.0,1.0,D,1.79,3.61,5.29,1.79,3.9,5.5,1.66,3.61,4.98,8,7,8,25,23,2,8,7,8,29,31,-2
2012,16,14,2.0,0.0,H,2.31,3.59,3.17,2.38,3.7,3.24,2.26,3.29,3.0,4,7,12,25,40,-15,10,4,9,31,32,-1
2012,30,18,0.0,2.0,A,3.29,3.35,2.36,3.29,3.5,2.54,2.84,3.22,2.41,7,8,8,24,24,0,14,8,1,38,15,23
2012,2,12,1.0,2.0,A,2.23,3.53,3.42,2.45,3.7,3.42,2.29,3.29,2.95,3,8,12,23,41,-18,7,4,12,35,42,-7
2012,34,5,1.0,1.0,D,2.5,3.36,3.05,2.52,3.4,3.1,2.33,3.22,2.95,5,7,11,19,32,-13,6,9,8,23,25,-2
2012,3,33,1.0,0.0,H,1.72,3.93,5.22,1.73,4.15,5.6,1.69,3.65,4.71,14,6,2,38,16,22,11,3,9,34,26,8
2012,32,17,2.0,0.0,H,1.74,3.99,5.03,1.78,4.33,6.0,1.65,3.68,4.95,6,9,8,26,31,-5,7,6,9,23,31,-8
2012,35,27,3.0,1.0,H,2.36,3.26,3.41,2.36,3.6,4.25,2.07,3.21,3.56,11,6,6,28,24,4,5,5,13,21,30,-9
2012,6,22,1.0,1.0,D,2.17,3.56,3.52,2.4,3.56,3.52,2.23,3.24,3.11,11,4,8,38,30,8,9,8,6,27,19,8
2012,21,26,2.0,0.0,H,1.33,5.5,11.05,1.35,5.84,12.0,1.29,5.09,9.54,14,2,7,34,20,14,8,4,11,29,38,-9
2012,33,30,3.0,1.0,H,1.67,3.88,5.92,1.73,4.2,6.5,1.61,3.7,5.28,11,3,10,34,27,7,7,8,9,24,26,-2
2012,18,2,1.0,2.0,A,1.53,4.24,7.24,1.53,4.7,8.1,1.46,4.13,6.61,15,8,1,40,15,25,3,8,13,24,43,-19
2012,5,16,2.0,1.0,H,1.8,3.76,4.9,1.9,3.76,4.9,1.82,3.44,4.16,6,10,8,24,26,-2,5,7,12,27,40,-13
2012,12,32,1.0,2.0,A,2.04,3.53,3.93,2.11,3.6,3.93,2.02,3.35,3.46,8,4,12,37,43,-6,7,9,8,28,31,-3
2012,14,35,1.0,1.0,D,2.69,3.25,2.89,2.76,3.35,3.0,2.51,3.17,2.73,10,4,10,31,34,-3,12,6,6,31,25,6
2012,26,3,1.0,0.0,H,3.2,3.46,2.36,3.2,3.46,2.48,2.88,3.24,2.34,8,4,12,29,40,-11,15,6,2,39,16,23
2012,27,11,0.0,2.0,A,2.47,3.2,3.25,2.7,3.25,3.25,2.52,3.08,2.77,5,5,14,22,33,-11,8,8,8,26,24,2
2012,17,21,1.0,1.0,D,2.9,3.39,2.6,2.96,3.4,2.6,2.75,3.2,2.46,7,6,10,23,33,-10,15,2,7,36,20,16
2012,22,34,2.0,2.0,D,1.34,5.22,11.09,1.45,5.3,11.09,1.35,4.53,8.53,9,9,6,28,20,8,5,8,11,20,33,-13
2012,29,6,0.0,0.0,D,2.31,3.41,3.32,2.4,3.5,3.32,2.26,3.27,3.01,8,8,8,30,32,-2,11,5,8,39,31,8
2012,16,27,1.0,3.0,A,2.71,3.46,2.72,2.85,3.6,2.76,2.56,3.23,2.62,5,7,13,28,42,-14,5,5,15,22,35,-13
2012,18,26,2.0,1.0,H,1.39,5.01,9.32,1.4,5.01,11.0,1.34,4.54,8.61,15,8,2,41,17,24,9,4,12,30,40,-10
2012,32,30,1.0,3.0,A,2.25,3.44,3.41,2.25,3.44,3.57,2.14,3.26,3.25,8,9,8,30,32,-2,7,8,10,25,29,-4
2012,2,17,1.0,2.0,A,2.17,3.51,3.57,2.31,3.6,3.57,2.22,3.29,3.07,4,8,13,26,44,-18,7,7,10,24,34,-10
2012,6,11,2.0,2.0,D,2.16,3.42,3.69,2.16,3.6,3.85,2.05,3.27,3.49,11,6,8,39,31,8,9,8,8,28,24,4
2012,29,35,0.0,0.0,D,2.54,3.33,3.0,2.76,3.4,3.0,2.5,3.2,2.71,8,9,8,30,32,-2,12,7,6,32,26,6
2012,33,14,1.0,0.0,H,1.52,4.34,7.25,1.6,4.34,7.25,1.56,3.83,5.75,12,3,10,37,28,9,10,5,10,32,35,-3
2012,3,21,0.0,0.0,D,1.94,3.57,4.34,2.17,3.57,4.34,1.94,3.36,3.75,15,6,3,39,17,22,15,3,7,37,21,16
2012,22,5,3.0,1.0,H,1.48,4.34,8.4,1.5,4.5,8.4,1.44,4.11,7.0,9,10,6,30,22,8,7,10,8,26,27,-1
2012,34,12,1.0,0.0,H,2.18,3.67,3.4,2.48,3.67,3.44,2.19,3.32,3.1,5,9,11,22,35,-13,8,4,13,38,45,-7
2012,17,3,2.0,1.0,H,3.61,3.49,2.17,3.61,3.5,2.5,3.02,3.26,2.28,8,7,10,26,35,-9,15,7,3,39,17,22
2012,14,22,0.0,0.0,D,3.01,3.27,2.58,3.25,3.3,2.6,2.88,3.16,2.4,10,5,11,32,36,-4,10,10,6,33,23,10
2012,26,2,2.0,0.0,H,1.74,3.79,5.33,1.78,4.09,5.5,1.67,3.65,4.78,9,4,13,31,42,-11,4,8,14,27,46,-19
2012,30,3,1.0,1.0,D,2.7,3.38,2.78,2.9,3.5,2.78,2.64,3.21,2.55,8,8,10,28,30,-2,15,7,4,40,19,21
2012,35,16,3.0,1.0,H,1.61,3.96,6.61,1.61,4.59,7.5,1.51,3.99,6.04,12,8,6,32,26,6,5,7,14,29,45,-16
2012,27,29,3.0,0.0,H,1.63,3.97,6.26,1.8,4.09,6.4,1.6,3.7,5.41,6,5,15,25,36,-11,8,10,8,30,32,-2
2012,5,6,2.0,0.0,H,2.48,3.45,3.01,2.58,3.5,3.01,2.45,3.24,2.75,7,10,9,27,30,-3,11,7,8,41,33,8
2012,11,34,3.0,0.0,H,1.44,4.57,8.69,1.6,4.57,8.69,1.48,3.9,6.77,9,9,8,30,26,4,6,9,11,23,35,-12
2012,12,33,1.0,1.0,D,2.58,3.41,2.91,2.58,3.6,3.1,2.37,3.24,2.85,8,4,14,38,46,-8,13,3,10,38,28,10
2012,17,18,0.0,1.0,A,3.63,3.34,2.22,3.85,3.45,2.25,3.41,3.25,2.09,9,7,10,28,36,-8,16,8,2,43,18,25
2012,21,32,1.0,1.0,D,1.67,3.95,5.8,1.75,4.2,5.8,1.68,3.7,4.7,15,4,7,37,21,16,8,9,9,31,35,-4
2012,12,29,1.0,0.0,H,1.81,3.85,4.71,1.83,3.95,5.45,1.69,3.64,4.73,8,5,14,39,47,-8,8,10,9,30,35,-5
2012,17,5,0.0,0.0,D,1.95,3.59,4.26,2.08,3.6,4.3,1.96,3.32,3.73,9,7,11,28,37,-9,8,10,9,29,30,-1
2012,30,34,5.0,1.0,H,1.58,4.11,6.69,1.7,4.11,6.69,1.62,3.67,5.25,8,9,10,29,31,-2,6,9,12,23,38,-15
2012,33,27,3.0,0.0,H,2.04,3.59,3.86,2.06,3.6,4.25,1.95,3.34,3.72,13,4,10,39,29,10,7,5,15,28,36,-8
2012,2,35,0.0,1.0,A,3.58,3.26,2.27,3.62,3.4,2.27,3.39,3.24,2.09,4,8,15,27,48,-21,13,8,6,35,27,8
2012,26,11,2.0,1.0,H,2.36,3.49,3.16,2.41,3.49,3.25,2.3,3.24,2.94,10,4,13,33,42,-9,10,9,8,33,26,7
2012,32,22,1.0,1.0,D,2.7,3.26,2.87,2.8,3.33,2.87,2.56,3.14,2.68,8,10,9,32,36,-4,10,11,6,33,23,10
2012,3,16,6.0,0.0,H,1.36,5.22,10.26,1.37,5.4,11.0,1.33,4.68,8.67,15,8,4,41,20,21,5,7,15,30,48,-18
2012,18,6,1.0,0.0,H,2.27,3.38,3.44,2.29,3.6,3.7,2.08,3.27,3.42,17,8,2,44,18,26,11,7,9,41,35,6
2012,21,14,2.0,1.0,H,1.56,4.24,6.7,1.56,4.5,7.0,1.51,3.94,6.07,15,5,7,38,22,16,10,6,11,32,36,-4
2012,5,18,0.0,2.0,A,3.08,3.26,2.54,3.35,3.4,2.54,3.03,3.17,2.31,8,11,9,29,30,-1,18,8,2,45,18,27
2012,6,32,0.0,2.0,A,1.83,3.96,4.46,1.83,4.09,5.0,1.73,3.62,4.4,11,7,10,41,36,5,8,11,9,33,37,-4
2012,14,30,2.0,0.0,H,2.33,3.62,3.12,2.42,3.62,3.15,2.32,3.29,2.88,10,6,12,33,38,-5,9,9,10,34,32,2
2012,16,2,3.0,1.0,H,1.93,3.68,4.28,1.96,3.75,4.28,1.9,3.44,3.79,5,7,16,30,54,-24,4,8,16,27,49,-22
2012,29,26,2.0,1.0,H,1.78,3.83,4.9,1.78,4.09,5.7,1.65,3.7,4.91,8,10,10,30,36,-6,11,4,13,35,43,-8
2012,11,17,3.0,2.0,H,1.91,3.62,4.44,1.91,3.9,4.95,1.78,3.48,4.35,10,9,9,34,28,6,9,8,11,28,37,-9
2012,22,3,3.0,0.0,H,2.2,3.46,3.56,2.38,3.6,3.56,2.19,3.28,3.15,10,12,6,34,24,10,16,8,4,47,20,27
2012,35,33,0.0,2.0,A,2.75,3.34,2.77,2.75,3.4,3.0,2.51,3.16,2.74,14,8,6,36,27,9,14,4,10,42,29,13
2012,27,12,0.0,1.0,A,2.06,3.45,4.0,2.08,3.6,4.3,1.91,3.37,3.85,7,5,16,28,39,-11,9,5,14,40,47,-7
2012,34,21,1.0,3.0,A,2.44,3.57,2.99,2.7,3.57,3.0,2.45,3.28,2.71,6,9,13,24,43,-19,16,5,7,40,23,17
2012,2,22,3.0,1.0,H,4.78,3.53,1.87,4.84,3.8,1.9,4.18,3.48,1.81,4,8,17,28,52,-24,11,12,6,37,24,13
2012,17,14,1.0,1.0,D,2.1,3.62,3.65,2.15,3.62,3.68,2.04,3.37,3.42,9,8,12,30,40,-10,11,6,12,35,38,-3
2012,30,11,1.0,1.0,D,2.56,3.43,2.89,2.65,3.5,2.9,2.47,3.24,2.71,9,9,11,34,34,0,11,9,9,37,30,7
2012,3,34,2.0,1.0,H,1.28,5.95,13.41,1.31,6.0,13.41,1.28,5.15,9.75,16,8,5,47,23,24,6,9,14,25,46,-21
2012,12,5,2.0,1.0,H,1.66,3.81,6.15,1.67,4.0,6.4,1.6,3.67,5.41,10,5,14,41,47,-6,8,11,10,29,32,-3
2012,26,27,1.0,0.0,H,1.78,3.94,4.73,1.91,4.0,4.73,1.78,3.56,4.22,11,4,14,36,45,-9,7,5,17,28,40,-12
2012,32,35,2.0,0.0,H,2.15,3.4,3.74,2.29,3.5,3.74,2.18,3.25,3.18,9,11,9,35,37,-2,14,8,7,36,29,7
2012,33,16,2.0,0.0,H,1.28,5.97,13.45,1.3,6.0,13.45,1.28,5.17,9.99,15,4,10,44,29,15,6,7,16,33,55,-22
2012,18,29,2.0,1.0,H,1.53,4.23,7.26,1.55,4.4,8.19,1.46,4.06,6.67,19,8,2,47,18,29,9,10,10,32,37,-5
2012,21,6,1.0,1.0,D,1.65,4.0,5.9,1.72,4.09,5.9,1.64,3.67,5.04,17,5,7,43,24,19,11,7,11,41,38,3
2012,5,27,0.0,1.0,A,2.49,3.39,3.05,2.49,3.4,3.3,2.25,3.22,3.06,8,11,11,30,34,-4,7,5,18,28,41,-13
2012,12,26,2.0,1.0,H,1.53,4.44,6.78,1.6,4.59,6.78,1.52,4.01,5.85,11,5,14,43,48,-5,12,4,14,37,45,-8
2012,18,21,2.0,2.0,D,2.17,3.46,3.63,2.17,3.65,4.0,2.03,3.31,3.5,20,8,2,49,19,30,17,6,7,44,25,19
2012,22,16,2.0,3.0,A,1.39,5.09,9.27,1.4,5.6,9.4,1.35,4.64,8.04,11,12,7,38,27,11,6,7,17,33,57,-24
2012,14,11,2.0,0.0,H,2.04,3.48,4.05,2.1,3.6,4.05,1.96,3.35,3.69,11,7,12,36,39,-3,11,10,9,38,31,7
2012,30,17,0.0,0.0,D,2.18,3.5,3.56,2.19,3.7,3.85,2.06,3.32,3.38,9,10,11,35,35,0,9,9,12,31,41,-10
2012,32,3,2.0,2.0,D,2.16,3.6,3.49,2.38,3.7,3.6,2.12,3.37,3.21,10,11,9,37,37,0,17,8,5,49,24,25
2012,6,35,3.0,2.0,H,2.4,3.71,2.94,2.46,3.71,3.03,2.32,3.32,2.86,11,8,11,42,39,3,14,8,8,36,31,5
2012,33,2,2.0,0.0,H,1.27,6.6,11.67,1.3,6.6,13.0,1.25,5.52,10.16,16,4,10,46,29,17,5,8,17,31,53,-22
2012,34,29,3.0,1.0,H,2.19,3.6,3.43,2.19,3.6,3.75,2.01,3.35,3.5,6,9,15,26,48,-22,9,10,11,33,39,-6
2012,11,5,1.0,1.0,D,1.79,3.79,4.9,1.85,3.9,5.09,1.76,3.51,4.41,11,10,10,38,33,5,8,11,12,30,35,-5
2012,21,12,0.0,0.0,D,1.59,4.22,6.25,1.6,4.5,7.0,1.51,3.9,6.13,17,7,7,46,27,19,12,5,14,45,49,-4
2012,27,14,2.0,0.0,H,1.96,3.6,4.2,1.98,3.75,5.0,1.84,3.47,4.0,8,5,18,29,41,-12,12,7,12,38,39,-1
2012,3,18,3.0,2.0,H,2.11,3.43,3.82,2.2,3.7,3.83,2.1,3.29,3.32,17,9,5,51,26,25,20,9,2,51,21,30
2012,17,33,1.0,0.0,H,3.38,3.33,2.33,3.5,3.4,2.39,3.19,3.22,2.18,9,10,12,31,41,-10,17,4,10,48,29,19
2012,26,30,0.0,0.0,D,1.7,3.83,5.67,1.75,3.95,5.68,1.69,3.56,4.79,12,4,15,38,47,-9,9,11,11,35,35,0
2012,2,34,0.0,1.0,A,2.46,3.42,3.06,2.52,3.5,3.1,2.36,3.29,2.83,5,8,18,31,55,-24,7,9,15,29,49,-20
2012,29,32,1.0,0.0,H,3.1,3.78,2.27,3.15,3.78,2.45,2.89,3.35,2.3,9,10,12,34,42,-8,10,12,9,39,39,0
2012,35,22,1.0,2.0,A,2.29,3.41,3.35,2.31,3.5,3.46,2.21,3.27,3.09,14,8,9,38,34,4,11,12,8,40,30,10
2012,16,6,0.0,2.0,A,2.47,3.84,2.77,2.5,3.84,2.94,2.37,3.37,2.75,7,7,17,36,59,-23,12,8,11,45,41,4
2012,18,12,2.0,1.0,H,1.64,4.18,5.65,1.64,4.3,6.5,1.54,3.94,5.65,20,9,3,53,24,29,12,6,14,45,49,-4
2012,29,14,1.0,0.0,H,2.25,3.44,3.42,2.25,3.46,3.55,2.14,3.25,3.24,10,10,12,35,42,-7,12,7,13,38,41,-3
2012,32,26,0.0,0.0,D,1.56,4.44,6.35,1.59,4.44,6.35,1.52,4.01,5.75,10,12,10,39,40,-1,12,5,15,38,47,-9
2012,11,35,1.0,0.0,H,1.88,3.61,4.63,1.91,3.61,4.63,1.85,3.43,4.0,11,11,10,39,34,5,14,8,10,39,36,3
2012,22,27,2.0,1.0,H,1.92,3.63,4.38,1.95,3.75,5.15,1.77,3.49,4.35,12,12,8,42,31,11,9,5,18,31,41,-10
2012,5,21,1.0,1.0,D,2.52,3.46,2.93,2.85,3.5,2.93,2.63,3.23,2.57,8,12,12,31,36,-5,17,8,7,46,27,19
2012,6,2,4.0,0.0,H,1.43,4.99,7.86,1.45,5.0,9.0,1.38,4.49,7.58,13,8,11,47,41,6,5,8,19,31,56,-25
2012,16,30,0.0,0.0,D,2.41,3.62,2.99,2.41,3.8,3.2,2.26,3.31,2.96,7,7,18,36,61,-25,9,12,11,35,35,0
2012,34,33,2.0,4.0,A,3.1,3.52,2.39,3.3,3.62,2.39,2.94,3.31,2.27,8,9,15,30,49,-19,17,4,11,48,30,18
2012,3,17,1.0,1.0,D,1.63,4.05,5.97,1.63,4.4,7.25,1.52,3.91,5.98,18,9,5,54,28,26,10,10,12,32,41,-9
2012,14,32,0.0,4.0,A,2.47,3.46,2.99,2.52,3.6,3.0,2.35,3.26,2.87,12,7,14,38,42,-4,10,13,10,39,40,-1
2012,21,29,1.0,0.0,H,1.43,4.87,8.24,1.45,5.0,8.4,1.42,4.22,7.28,17,9,7,47,28,19,11,10,12,36,42,-6
2012,17,16,1.0,0.0,H,1.58,4.2,6.55,1.6,4.33,6.55,1.56,3.82,5.6,10,11,12,33,42,-9,7,8,18,36,61,-25
2012,2,11,0.0,2.0,A,4.94,3.73,1.8,5.09,3.9,1.8,4.4,3.56,1.74,5,8,20,31,60,-29,12,11,10,40,34,6
2012,27,6,2.0,2.0,D,2.04,3.68,3.75,2.04,3.68,4.2,1.92,3.39,3.78,9,5,19,32,43,-11,14,8,11,51,41,10
2012,33,18,1.0,1.0,D,1.93,3.72,4.22,2.02,3.8,4.22,1.95,3.4,3.65,18,4,11,52,32,20,21,9,3,55,25,30
2012,35,34,0.0,3.0,A,1.45,4.7,8.15,1.55,4.75,8.22,1.48,4.13,6.3,14,8,11,39,37,2,8,9,16,32,53,-21
2012,12,3,1.0,0.0,H,2.52,3.73,2.77,2.74,3.75,2.78,2.49,3.34,2.63,12,6,15,46,51,-5,18,10,5,55,29,26
2012,26,22,3.0,0.0,H,2.27,3.5,3.32,2.34,3.5,3.35,2.19,3.27,3.14,12,6,15,38,47,-9,13,12,8,44,32,12
2012,30,5,0.0,1.0,A,1.96,3.7,4.08,2.09,3.7,4.33,1.9,3.35,3.89,9,13,11,35,35,0,8,13,12,32,37,-5
2012,2,32,2.0,1.0,H,5.19,4.46,1.65,5.6,4.46,1.7,4.98,3.86,1.61,5,8,21,31,62,-31,11,13,10,43,40,3
2012,6,30,3.0,0.0,H,1.78,3.76,5.04,1.78,4.0,5.6,1.68,3.57,4.84,14,9,11,53,43,10,9,13,12,35,36,-1
2012,11,12,5.0,1.0,H,1.83,3.68,4.86,1.87,3.75,4.88,1.79,3.45,4.28,13,11,10,42,34,8,13,6,15,47,51,-4
2012,21,33,2.0,1.0,H,2.42,3.36,3.17,2.58,3.4,3.17,2.36,3.25,2.86,18,9,7,48,28,20,18,5,11,53,33,20
2012,27,18,2.0,3.0,A,2.46,3.58,2.94,2.6,3.58,2.94,2.44,3.3,2.7,9,6,19,34,45,-11,21,10,3,56,26,30
2012,35,3,1.0,1.0,D,3.08,3.39,2.46,3.1,3.52,2.5,2.75,3.29,2.42,14,8,12,39,40,-1,18,10,6,55,30,25
2012,14,5,3.0,1.0,H,2.25,3.4,3.49,2.38,3.5,3.5,2.17,3.26,3.2,12,7,15,38,46,-8,9,13,12,33,37,-4
